date,open,high,low,close,volume,year,month,day,day_of_week,quarter
2021-07-27,2230.2,2316.95,2154.73,2298.33,0,2021,7,27,1,3
2021-07-26,2191.31,2428.82,2177.33,2233.37,0,2021,7,26,0,3
2021-07-25,2187.15,2194.44,2108.83,2191.37,0,2021,7,25,6,3
2021-07-24,2123.96,2197.65,2107.32,2189.22,0,2021,7,24,5,3
2021-07-23,2025.11,2129.44,2000.44,2124.78,0,2021,7,23,4,3
2021-07-22,1994.82,2044.12,1954.3,2025.2,0,2021,7,22,3,3
2021-07-21,1786.28,2025.68,1759.02,1990.97,0,2021,7,21,2,3
2021-07-20,1819.08,1837.0,1722.05,1787.51,0,2021,7,20,1,3
2021-07-19,1893.05,1916.12,1807.91,1817.3,0,2021,7,19,0,3
2021-07-18,1900.19,1988.34,1883.01,1895.55,0,2021,7,18,6,3
2021-07-17,1876.88,1917.6,1855.59,1898.83,0,2021,7,17,5,3
2021-07-16,1916.6,1959.7,1853.59,1880.38,0,2021,7,16,4,3
2021-07-15,1994.71,2037.74,1883.27,1911.18,0,2021,7,15,3,3
2021-07-14,1941.17,2015.11,1869.22,1994.33,0,2021,7,14,2,3
2021-07-13,2034.1,2040.69,1922.58,1940.08,0,2021,7,13,1,3
2021-07-12,2140.51,2167.71,2011.02,2036.72,0,2021,7,12,0,3
2021-07-11,2110.88,2172.65,2083.8,2139.66,0,2021,7,11,6,3
2021-07-10,2147.0,2190.12,2081.92,2111.4,0,2021,7,10,5,3
2021-07-09,2115.57,2185.38,2051.07,2146.69,0,2021,7,9,4,3
2021-07-08,2317.95,2324.01,2089.41,2120.03,0,2021,7,8,3,3
2021-07-07,2323.21,2403.77,2298.03,2315.16,0,2021,7,7,2,3
2021-07-06,2197.92,2346.29,2197.92,2324.68,0,2021,7,6,1,3
2021-07-05,2321.92,2321.92,2163.04,2198.58,0,2021,7,5,0,3
2021-07-04,2226.55,2384.29,2190.84,2321.72,0,2021,7,4,6,3
2021-07-03,2150.83,2237.57,2117.59,2226.11,0,2021,7,3,5,3
2021-07-02,2109.89,2155.6,2021.82,2150.04,0,2021,7,2,4,3
2021-07-01,2274.4,2274.4,2081.08,2113.61,0,2021,7,1,3,3
2021-06-30,2164.22,2282.99,2090.76,2274.55,0,2021,6,30,2,2
2021-06-29,2083.45,2242.24,2076.24,2160.77,0,2021,6,29,1,2
2021-06-28,1981.39,2139.81,1963.62,2079.66,0,2021,6,28,0,2
2021-06-27,1831.0,1979.96,1811.25,1978.89,0,2021,6,27,6,2
2021-06-26,1810.88,1850.18,1719.56,1829.24,0,2021,6,26,5,2
2021-06-25,1989.22,2017.76,1794.4,1813.22,0,2021,6,25,4,2
2021-06-24,1968.96,2032.34,1887.43,1988.46,0,2021,6,24,3,2
2021-06-23,1878.63,2043.53,1827.57,1989.74,0,2021,6,23,2,2
2021-06-22,1886.67,1993.16,1707.6,1874.95,0,2021,6,22,1,2
2021-06-21,2245.32,2259.46,1867.19,1888.45,0,2021,6,21,0,2
2021-06-20,2171.34,2275.38,2049.96,2246.36,0,2021,6,20,6,2
2021-06-19,2235.16,2278.42,2168.89,2178.5,0,2021,6,19,5,2
2021-06-18,2374.59,2377.2,2147.31,2231.73,0,2021,6,18,4,2
2021-06-17,2367.31,2457.18,2312.3,2372.0,0,2021,6,17,3,2
2021-06-16,2544.86,2554.63,2354.35,2367.66,0,2021,6,16,2,2
2021-06-15,2587.76,2639.23,2515.15,2610.94,0,2021,6,15,1,2
2021-06-14,2508.77,2606.43,2469.39,2537.89,0,2021,6,14,0,2
2021-06-13,2372.69,2547.37,2312.64,2508.39,0,2021,6,13,6,2
2021-06-12,2354.75,2447.23,2265.76,2372.48,0,2021,6,12,5,2
2021-06-11,2472.86,2495.41,2326.87,2353.77,0,2021,6,11,4,2
2021-06-10,2611.14,2619.96,2435.4,2471.52,0,2021,6,10,3,2
2021-06-09,2510.2,2625.07,2412.2,2608.27,0,2021,6,9,2,2
2021-06-08,2594.6,2620.85,2315.55,2517.44,0,2021,6,8,1,2
2021-06-07,2713.05,2845.19,2584.0,2590.26,0,2021,6,7,0,2
2021-06-06,2629.75,2743.44,2616.16,2715.09,0,2021,6,6,6,2
2021-06-05,2691.62,2817.48,2558.23,2630.58,0,2021,6,5,5,2
2021-06-04,2857.17,2857.17,2562.64,2688.2,0,2021,6,4,4,2
2021-06-03,2708.38,2891.25,2667.68,2855.13,0,2021,6,3,3,2
2021-06-02,2634.46,2801.39,2555.4,2706.13,0,2021,6,2,2,2
2021-06-01,2707.56,2739.74,2531.16,2633.52,0,2021,6,1,1,2
2021-05-31,2387.2,2715.85,2279.51,2714.95,0,2021,5,31,0,2
2021-05-30,2278.29,2472.19,2188.83,2390.31,0,2021,5,30,6,2
2021-05-29,2414.07,2566.94,2208.49,2279.51,0,2021,5,29,5,2
2021-05-28,2742.47,2761.36,2336.36,2419.91,0,2021,5,28,4,2
2021-05-27,2888.75,2888.75,2642.61,2736.49,0,2021,5,27,3,2
2021-05-26,2707.05,2911.74,2652.09,2888.7,0,2021,5,26,2,2
2021-05-25,2649.03,2750.53,2394.36,2706.63,0,2021,5,25,1,2
2021-05-24,2099.94,2672.6,2090.64,2643.59,0,2021,5,24,0,2
2021-05-23,2298.37,2384.41,1737.47,2109.58,0,2021,5,23,6,2
2021-05-22,2436.01,2483.98,2168.12,2295.71,0,2021,5,22,5,2
2021-05-21,2772.34,2938.21,2113.35,2430.62,0,2021,5,21,4,2
2021-05-20,2439.64,2993.15,2170.23,2784.29,0,2021,5,20,3,2
2021-05-19,3382.66,3437.94,1952.46,2460.68,0,2021,5,19,2,2
2021-05-18,3276.87,3562.47,3246.4,3380.07,0,2021,5,18,1,2
2021-05-17,3581.34,3587.77,3129.01,3282.4,0,2021,5,17,0,2
2021-05-16,3641.83,3878.9,3350.95,3587.51,0,2021,5,16,6,2
2021-05-15,4075.95,4129.19,3638.12,3638.12,0,2021,5,15,5,2
2021-05-14,3720.12,4171.02,3703.4,4079.06,0,2021,5,14,4,2
2021-05-13,3828.92,4032.56,3549.41,3715.15,0,2021,5,13,3,2
2021-05-12,4174.64,4362.35,3785.85,3785.85,0,2021,5,12,2,2
2021-05-11,3948.27,4178.21,3783.89,4168.7,0,2021,5,11,1,2
2021-05-10,3924.41,4197.47,3684.45,3952.29,0,2021,5,10,0,2
2021-05-09,3911.46,3981.26,3743.99,3928.84,0,2021,5,9,6,2
2021-05-08,3481.99,3950.17,3453.77,3902.65,0,2021,5,8,5,2
2021-05-07,3490.11,3573.29,3370.26,3484.73,0,2021,5,7,4,2
2021-05-06,3524.93,3598.9,3386.24,3490.88,0,2021,5,6,3,2
2021-05-05,3240.55,3541.46,3213.1,3522.78,0,2021,5,5,2,2
2021-05-04,3431.13,3523.59,3180.74,3253.63,0,2021,5,4,1,2
2021-05-03,2951.18,3450.04,2951.18,3431.09,0,2021,5,3,0,2
2021-05-02,2945.56,2984.89,2860.53,2952.06,0,2021,5,2,6,2
2021-05-01,2772.84,2951.44,2755.91,2945.89,0,2021,5,1,5,2
2021-04-30,2757.73,2796.05,2728.17,2773.21,0,2021,4,30,4,2
2021-04-29,2748.65,2797.97,2672.11,2756.88,0,2021,4,29,3,2
2021-04-28,2664.69,2757.48,2564.08,2746.38,0,2021,4,28,2,2
2021-04-27,2534.03,2676.39,2485.38,2662.87,0,2021,4,27,1,2
2021-04-26,2319.48,2536.34,2308.32,2534.48,0,2021,4,26,0,2
2021-04-25,2214.41,2354.09,2172.52,2316.06,0,2021,4,25,6,2
2021-04-24,2367.2,2367.74,2163.69,2211.63,0,2021,4,24,5,2
2021-04-23,2401.26,2439.54,2117.04,2363.59,0,2021,4,23,4,2
2021-04-22,2357.87,2641.09,2315.96,2403.54,0,2021,4,22,3,2
2021-04-21,2331.16,2467.2,2238.37,2364.75,0,2021,4,21,2,2
2021-04-20,2161.94,2345.83,2060.14,2330.21,0,2021,4,20,1,2
2021-04-19,2238.03,2276.78,2086.69,2166.19,0,2021,4,19,0,2
2021-04-18,2346.45,2365.46,2011.77,2237.14,0,2021,4,18,6,2
2021-04-17,2429.98,2497.39,2333.68,2344.9,0,2021,4,17,5,2
2021-04-16,2516.6,2547.56,2318.68,2431.95,0,2021,4,16,4,2
2021-04-15,2436.03,2544.27,2409.92,2519.12,0,2021,4,15,3,2
2021-04-14,2299.35,2449.69,2284.56,2435.1,0,2021,4,14,2,2
2021-04-13,2139.36,2318.42,2138.56,2299.19,0,2021,4,13,1,2
2021-04-12,2157.36,2199.72,2110.37,2139.35,0,2021,4,12,0,2
2021-04-11,2136.16,2165.19,2119.87,2157.66,0,2021,4,11,6,2
2021-04-10,2071.11,2197.0,2062.79,2135.94,0,2021,4,10,5,2
2021-04-09,2088.77,2102.87,2055.16,2072.11,0,2021,4,9,4,2
2021-04-08,1969.13,2091.52,1959.08,2088.57,0,2021,4,8,3,2
2021-04-07,2117.73,2133.19,1945.44,1971.08,0,2021,4,7,2,2
2021-04-06,2109.49,2151.22,2057.61,2118.38,0,2021,4,6,1,2
2021-04-05,2093.26,2140.99,2032.39,2107.89,0,2021,4,5,0,2
2021-04-04,2027.67,2110.35,2007.11,2093.12,0,2021,4,4,6,2
2021-04-03,2142.9,2144.96,2028.42,2028.42,0,2021,4,3,5,2
2021-04-02,1976.93,2152.45,1960.68,2143.23,0,2021,4,2,4,2
2021-04-01,1919.16,1989.06,1912.18,1977.28,0,2021,4,1,3,2
2021-03-31,1846.1,1947.84,1793.0,1918.36,0,2021,3,31,2,1
2021-03-30,1819.47,1860.97,1793.92,1846.03,0,2021,3,30,1,1
2021-03-29,1691.26,1837.19,1683.72,1819.68,0,2021,3,29,0,1
2021-03-28,1716.41,1728.58,1672.66,1691.36,0,2021,3,28,6,1
2021-03-27,1703.04,1732.82,1674.32,1716.49,0,2021,3,27,5,1
2021-03-26,1595.21,1702.92,1594.74,1702.84,0,2021,3,26,4,1
2021-03-25,1593.12,1625.91,1560.37,1595.36,0,2021,3,25,3,1
2021-03-24,1678.0,1740.43,1570.79,1593.41,0,2021,3,24,2,1
2021-03-23,1690.87,1725.11,1662.54,1678.65,0,2021,3,23,1,1
2021-03-22,1788.36,1811.97,1674.3,1691.33,0,2021,3,22,0,1
2021-03-21,1812.61,1823.35,1764.14,1788.22,0,2021,3,21,6,1
2021-03-20,1817.52,1874.71,1811.73,1812.63,0,2021,3,20,5,1
2021-03-19,1782.57,1841.2,1746.47,1817.62,0,2021,3,19,4,1
2021-03-18,1823.16,1848.65,1705.72,1782.86,0,2021,3,18,3,1
2021-03-17,1807.06,1839.82,1749.18,1823.45,0,2021,3,17,2,1
2021-03-16,1792.41,1817.06,1720.05,1806.97,0,2021,3,16,1,1
2021-03-15,1854.09,1889.2,1749.61,1791.7,0,2021,3,15,0,1
2021-03-14,1923.86,1930.78,1845.12,1854.56,0,2021,3,14,6,1
2021-03-13,1772.17,1937.65,1733.64,1924.69,0,2021,3,13,5,1
2021-03-12,1826.55,1839.5,1728.98,1772.1,0,2021,3,12,4,1
2021-03-11,1798.03,1843.82,1734.62,1826.19,0,2021,3,11,3,1
2021-03-10,1868.49,1873.8,1766.49,1799.17,0,2021,3,10,2,1
2021-03-09,1835.15,1868.05,1804.27,1868.05,0,2021,3,9,1,1
2021-03-08,1724.23,1835.19,1670.94,1834.73,0,2021,3,8,0,1
2021-03-07,1655.39,1730.92,1636.56,1723.15,0,2021,3,7,6,1
2021-03-06,1532.37,1669.11,1519.14,1654.74,0,2021,3,6,5,1
2021-03-05,1541.54,1547.88,1450.89,1533.28,0,2021,3,5,4,1
2021-03-04,1574.62,1622.95,1511.1,1541.91,0,2021,3,4,3,1
2021-03-03,1491.45,1650.36,1481.91,1575.85,0,2021,3,3,2,1
2021-03-02,1564.06,1597.61,1461.33,1492.61,0,2021,3,2,1,1
2021-03-01,1417.15,1567.69,1416.42,1564.71,0,2021,3,1,0,1
2021-02-28,1459.86,1468.39,1300.47,1416.05,0,2021,2,28,6,1
2021-02-27,1446.93,1524.93,1433.79,1459.97,0,2021,2,27,5,1
2021-02-26,1478.65,1559.03,1407.98,1446.03,0,2021,2,26,4,1
2021-02-25,1625.39,1670.22,1465.06,1475.7,0,2021,2,25,3,1
2021-02-24,1571.48,1710.98,1511.02,1626.58,0,2021,2,24,2,1
2021-02-23,1781.41,1781.41,1378.84,1570.2,0,2021,2,23,1,1
2021-02-22,1935.56,1936.45,1580.63,1781.99,0,2021,2,22,0,1
2021-02-21,1918.67,1974.26,1890.37,1935.6,0,2021,2,21,6,1
2021-02-20,1959.9,2036.29,1830.53,1919.53,0,2021,2,20,5,1
2021-02-19,1938.86,1969.55,1896.68,1960.16,0,2021,2,19,4,1
2021-02-18,1848.21,1949.9,1848.21,1937.45,0,2021,2,18,3,1
2021-02-17,1781.35,1853.67,1736.71,1848.46,0,2021,2,17,2,1
2021-02-16,1778.95,1824.52,1729.64,1781.07,0,2021,2,16,1,1
2021-02-15,1804.68,1833.83,1683.91,1779.79,0,2021,2,15,0,1
2021-02-14,1814.37,1848.15,1789.91,1805.08,0,2021,2,14,6,1
2021-02-13,1843.99,1871.6,1770.61,1814.11,0,2021,2,13,5,1
2021-02-12,1783.49,1861.36,1744.17,1843.53,0,2021,2,12,4,1
2021-02-11,1743.71,1806.54,1708.68,1783.8,0,2021,2,11,3,1
2021-02-10,1768.04,1826.7,1686.54,1744.24,0,2021,2,10,2,1
2021-02-09,1746.93,1815.96,1711.62,1768.04,0,2021,2,9,1,1
2021-02-08,1613.64,1770.59,1571.58,1746.62,0,2021,2,8,0,1
2021-02-07,1677.61,1690.04,1501.75,1614.23,0,2021,2,7,6,1
2021-02-06,1717.8,1738.31,1649.07,1677.85,0,2021,2,6,5,1
2021-02-05,1594.79,1756.51,1594.79,1718.65,0,2021,2,5,4,1
2021-02-04,1661.17,1689.19,1561.85,1594.76,0,2021,2,4,3,1
2021-02-03,1514.77,1660.91,1510.01,1660.91,0,2021,2,3,2,1
2021-02-02,1369.51,1542.99,1362.77,1515.19,0,2021,2,2,1,1
2021-02-01,1314.86,1373.85,1274.36,1369.04,0,2021,2,1,0,1
2021-01-31,1376.82,1378.92,1288.5,1314.99,0,2021,1,31,6,1
2021-01-30,1382.23,1402.4,1328.53,1376.12,0,2021,1,30,5,1
2021-01-29,1369.09,1428.98,1292.24,1382.52,0,2021,1,29,4,1
2021-01-28,1251.28,1356.29,1226.17,1332.49,0,2021,1,28,3,1
2021-01-27,1358.33,1368.07,1215.31,1253.19,0,2021,1,27,2,1
2021-01-26,1323.74,1376.09,1253.34,1357.06,0,2021,1,26,1,1
2021-01-25,1390.64,1467.78,1304.97,1324.41,0,2021,1,25,0,1
2021-01-24,1231.21,1395.11,1225.27,1391.61,0,2021,1,24,6,1
2021-01-23,1235.27,1272.15,1200.89,1230.99,0,2021,1,23,5,1
2021-01-22,1118.89,1271.69,1046.6,1236.51,0,2021,1,22,4,1
2021-01-21,1382.68,1382.68,1098.48,1121.57,0,2021,1,21,3,1
2021-01-20,1375.25,1405.74,1243.3,1382.27,0,2021,1,20,2,1
2021-01-19,1257.43,1432.3,1254.52,1377.3,0,2021,1,19,1,1
2021-01-18,1230.31,1259.45,1187.31,1257.28,0,2021,1,18,0,1
2021-01-17,1233.45,1265.64,1174.39,1230.17,0,2021,1,17,6,1
2021-01-16,1171.44,1290.05,1157.62,1233.54,0,2021,1,16,5,1
2021-01-15,1221.88,1250.51,1090.72,1171.83,0,2021,1,15,4,1
2021-01-14,1130.23,1244.16,1093.06,1218.45,0,2021,1,14,3,1
2021-01-13,1043.74,1134.34,994.55,1130.74,0,2021,1,13,2,1
2021-01-12,1088.53,1149.24,1012.76,1043.43,0,2021,1,12,1,1
2021-01-11,1261.62,1261.62,924.92,1090.15,0,2021,1,11,0,1
2021-01-10,1280.87,1347.93,1194.72,1262.25,0,2021,1,10,6,1
2021-01-09,1223.74,1303.87,1182.27,1281.08,0,2021,1,9,5,1
2021-01-08,1225.97,1273.83,1076.08,1224.2,0,2021,1,8,4,1
2021-01-07,1208.08,1282.58,1167.44,1225.68,0,2021,1,7,3,1
2021-01-06,1101.01,1209.43,1064.23,1207.11,0,2021,1,6,2,1
2021-01-05,1041.5,1129.37,986.81,1100.01,0,2021,1,5,1,1
2021-01-04,977.06,1153.19,912.31,1040.23,0,2021,1,4,0,1
2021-01-03,774.51,1006.57,771.56,975.51,0,2021,1,3,6,1
2021-01-02,730.4,786.8,718.11,774.53,0,2021,1,2,5,1
2021-01-01,737.71,749.2,719.79,730.37,0,2021,1,1,4,1
2020-12-31,751.63,754.3,726.51,737.8,0,2020,12,31,3,4
2020-12-30,731.47,754.3,720.99,751.62,0,2020,12,30,2,4
2020-12-29,730.36,737.95,692.15,731.52,0,2020,12,29,1,4
2020-12-28,683.21,745.88,683.21,730.4,0,2020,12,28,0,4
2020-12-27,635.89,711.39,628.33,682.64,0,2020,12,27,6,4
2020-12-26,626.5,650.72,617.4,635.84,0,2020,12,26,5,4
2020-12-25,611.55,633.06,605.42,626.41,0,2020,12,25,4,4
2020-12-24,584.14,613.82,568.6,611.61,0,2020,12,24,3,4
2020-12-23,634.82,637.12,560.36,583.71,0,2020,12,23,2,4
2020-12-22,609.42,635.08,589.55,634.85,0,2020,12,22,1,4
2020-12-21,638.32,646.85,600.84,609.82,0,2020,12,21,0,4
2020-12-20,659.19,659.92,625.01,638.29,0,2020,12,20,6,4
2020-12-19,654.62,668.77,646.62,659.3,0,2020,12,19,5,4
2020-12-18,642.92,662.7,632.36,654.81,0,2020,12,18,4,4
2020-12-17,636.15,673.83,628.75,642.87,0,2020,12,17,3,4
2020-12-16,589.38,636.64,582.04,636.18,0,2020,12,16,2,4
2020-12-15,586.02,596.25,580.63,589.36,0,2020,12,15,1,4
2020-12-14,589.78,590.49,577.12,586.01,0,2020,12,14,0,4
2020-12-13,568.61,593.78,564.57,589.66,0,2020,12,13,6,4
2020-12-12,545.58,573.34,545.25,568.57,0,2020,12,12,5,4
2020-12-11,559.68,560.38,537.81,545.8,0,2020,12,11,4,4
2020-12-10,573.5,574.6,549.78,559.68,0,2020,12,10,3,4
2020-12-09,554.79,577.29,533.0,573.48,0,2020,12,9,2,4
2020-12-08,591.9,594.75,552.47,554.83,0,2020,12,8,1,4
2020-12-07,601.8,602.92,585.43,591.84,0,2020,12,7,0,4
2020-12-06,596.57,606.79,584.41,601.91,0,2020,12,6,6,4
2020-12-05,569.35,596.6,563.11,596.6,0,2020,12,5,5,4
2020-12-04,616.72,618.98,569.28,569.35,0,2020,12,4,4,4
2020-12-03,598.46,622.45,588.35,616.71,0,2020,12,3,3,4
2020-12-02,587.26,604.02,578.74,598.35,0,2020,12,2,2,4
2020-12-01,615.07,635.16,571.75,587.32,0,2020,12,1,1,4
2020-11-30,575.76,615.24,571.54,614.84,0,2020,11,30,0,4
2020-11-29,538.26,576.6,531.99,575.76,0,2020,11,29,6,4
2020-11-28,517.6,548.04,508.13,538.23,0,2020,11,28,5,4
2020-11-27,519.11,530.78,497.24,517.49,0,2020,11,27,4,4
2020-11-26,570.51,575.64,485.5,518.8,0,2020,11,26,3,4
2020-11-25,603.9,605.09,559.67,570.69,0,2020,11,25,2,4
2020-11-24,608.52,621.17,593.84,603.9,0,2020,11,24,1,4
2020-11-23,558.06,609.99,551.27,608.45,0,2020,11,23,0,4
2020-11-22,549.49,579.37,514.52,558.07,0,2020,11,22,6,4
2020-11-21,509.74,550.23,504.24,549.49,0,2020,11,21,5,4
2020-11-20,471.63,513.61,471.63,509.74,0,2020,11,20,4,4
2020-11-19,479.48,480.12,465.7,471.63,0,2020,11,19,3,4
2020-11-18,480.35,492.0,465.83,479.48,0,2020,11,18,2,4
2020-11-17,464.41,482.23,460.78,480.36,0,2020,11,17,1,4
2020-11-16,447.56,463.83,445.5,459.94,0,2020,11,16,0,4
2020-11-15,460.15,460.99,440.25,447.56,0,2020,11,15,6,4
2020-11-14,474.63,475.16,452.99,460.15,0,2020,11,14,5,4
2020-11-13,461.01,475.22,457.3,474.63,0,2020,11,13,4,4
2020-11-12,462.96,467.68,452.07,461.01,0,2020,11,12,3,4
2020-11-11,449.68,473.58,449.52,462.96,0,2020,11,11,2,4
2020-11-10,444.17,453.76,439.6,449.68,0,2020,11,10,1,4
2020-11-09,453.57,457.35,435.16,444.16,0,2020,11,9,0,4
2020-11-08,435.72,457.78,433.15,453.55,0,2020,11,8,6,4
2020-11-07,454.72,465.68,428.46,435.71,0,2020,11,7,5,4
2020-11-06,414.07,456.2,412.98,454.72,0,2020,11,6,4,4
2020-11-05,402.14,417.53,397.25,414.07,0,2020,11,5,3,4
2020-11-04,387.6,407.67,377.83,402.14,0,2020,11,4,2,4
2020-11-03,383.16,389.52,371.31,387.6,0,2020,11,3,1,4
2020-11-02,396.36,403.24,381.02,383.16,0,2020,11,2,0,4
2020-11-01,386.59,397.12,385.17,396.36,0,2020,11,1,6,4
2020-10-31,382.82,393.01,381.3,386.59,0,2020,10,31,5,4
2020-10-30,386.73,391.46,375.09,382.82,0,2020,10,30,4,4
2020-10-29,388.65,393.23,381.29,386.73,0,2020,10,29,3,4
2020-10-28,404.0,408.96,381.15,388.65,0,2020,10,28,2,4
2020-10-27,393.89,409.77,390.61,404.0,0,2020,10,27,1,4
2020-10-26,406.22,411.28,383.78,393.89,0,2020,10,26,0,4
2020-10-25,412.46,417.16,405.35,406.22,0,2020,10,25,6,4
2020-10-24,409.77,416.6,407.85,412.46,0,2020,10,24,5,4
2020-10-23,414.05,418.96,403.08,409.77,0,2020,10,23,4,4
2020-10-22,391.49,420.14,391.28,413.77,0,2020,10,22,3,4
2020-10-21,369.06,400.63,368.73,392.19,0,2020,10,21,2,4
2020-10-20,379.72,380.76,367.6,369.14,0,2020,10,20,1,4
2020-10-19,378.47,383.32,373.7,379.94,0,2020,10,19,0,4
2020-10-18,368.73,378.6,368.13,378.21,0,2020,10,18,6,4
2020-10-17,366.02,369.77,364.49,368.86,0,2020,10,17,5,4
2020-10-16,377.87,380.02,362.6,366.23,0,2020,10,16,4,4
2020-10-15,379.19,381.21,371.35,377.44,0,2020,10,15,3,4
2020-10-14,381.97,387.3,374.18,379.48,0,2020,10,14,2,4
2020-10-13,387.14,387.38,375.58,381.19,0,2020,10,13,1,4
2020-10-12,374.8,395.12,366.64,387.73,0,2020,10,12,0,4
2020-10-11,370.93,377.25,369.83,375.14,0,2020,10,11,6,4
2020-10-10,365.4,378.27,365.35,370.97,0,2020,10,10,5,4
2020-10-09,351.11,368.31,348.21,365.59,0,2020,10,9,4,4
2020-10-08,342.04,352.21,335.65,350.77,0,2020,10,8,3,4
2020-10-07,340.94,342.45,334.55,341.81,0,2020,10,7,2,4
2020-10-06,353.96,354.99,338.0,340.82,0,2020,10,6,1,4
2020-10-05,352.74,355.21,349.68,353.96,0,2020,10,5,0,4
2020-10-04,346.6,354.05,345.13,352.58,0,2020,10,4,6,4
2020-10-03,346.22,351.31,344.67,346.52,0,2020,10,3,5,4
2020-10-02,352.95,354.12,336.47,346.24,0,2020,10,2,4,4
2020-10-01,360.31,369.26,346.48,353.21,0,2020,10,1,3,4
2020-09-30,360.04,361.18,353.33,359.94,0,2020,9,30,2,3
2020-09-29,354.36,360.35,352.15,359.76,0,2020,9,29,1,3
2020-09-28,357.93,366.43,354.55,355.16,0,2020,9,28,0,3
2020-09-27,354.96,361.98,349.83,357.44,0,2020,9,27,6,3
2020-09-26,352.35,355.85,348.11,355.49,0,2020,9,26,5,3
2020-09-25,349.41,357.77,339.02,352.18,0,2020,9,25,4,3
2020-09-24,320.99,351.46,318.55,349.36,0,2020,9,24,3,3
2020-09-23,344.59,344.67,318.97,321.12,0,2020,9,23,2,3
2020-09-22,341.72,346.6,336.86,344.5,0,2020,9,22,1,3
2020-09-21,371.4,375.74,336.07,341.79,0,2020,9,21,0,3
2020-09-20,385.6,385.6,367.09,371.05,0,2020,9,20,6,3
2020-09-19,384.04,387.08,378.72,385.54,0,2020,9,19,5,3
2020-09-18,389.34,391.9,376.96,384.36,0,2020,9,18,4,3
2020-09-17,365.87,393.9,364.8,389.02,0,2020,9,17,3,3
2020-09-16,364.74,372.77,356.68,365.81,0,2020,9,16,2,3
2020-09-15,377.15,381.51,363.61,364.84,0,2020,9,15,1,3
2020-09-14,365.7,384.49,357.57,377.27,0,2020,9,14,0,3
2020-09-13,387.52,388.96,354.34,365.57,0,2020,9,13,6,3
2020-09-12,374.6,387.54,367.84,387.18,0,2020,9,12,5,3
2020-09-11,368.12,376.63,355.58,374.7,0,2020,9,11,4,3
2020-09-10,351.43,377.39,351.11,368.1,0,2020,9,10,3,3
2020-09-09,337.82,359.16,332.17,351.11,0,2020,9,9,2,3
2020-09-08,353.2,355.56,328.82,337.6,0,2020,9,8,1,3
2020-09-07,353.45,358.21,326.25,352.67,0,2020,9,7,0,3
2020-09-06,335.33,359.76,319.04,353.36,0,2020,9,6,6,3
2020-09-05,388.04,394.17,316.77,335.26,0,2020,9,5,5,3
2020-09-04,384.67,402.41,371.64,388.24,0,2020,9,4,4,3
2020-09-03,440.24,449.53,381.13,385.67,0,2020,9,3,3,3
2020-09-02,477.01,480.33,424.46,440.04,0,2020,9,2,2,3
2020-09-01,434.87,487.21,432.08,477.05,0,2020,9,1,1,3
2020-08-31,428.51,438.56,419.77,435.08,0,2020,8,31,0,3
2020-08-30,399.62,428.66,399.61,428.4,0,2020,8,30,6,3
2020-08-29,395.69,405.62,393.04,399.92,0,2020,8,29,5,3
2020-08-28,382.63,397.76,381.27,395.87,0,2020,8,28,4,3
2020-08-27,386.61,395.35,374.87,382.63,0,2020,8,27,3,3
2020-08-26,383.98,391.87,378.71,386.47,0,2020,8,26,2,3
2020-08-25,408.07,408.53,374.36,384.0,0,2020,8,25,1,3
2020-08-24,391.68,409.39,389.31,408.14,0,2020,8,24,0,3
2020-08-23,395.56,396.49,385.04,391.38,0,2020,8,23,6,3
2020-08-22,389.03,396.47,382.81,395.84,0,2020,8,22,5,3
2020-08-21,416.15,418.64,387.44,389.13,0,2020,8,21,4,3
2020-08-20,406.76,418.73,404.03,416.44,0,2020,8,20,3,3
2020-08-19,423.74,427.02,396.68,406.46,0,2020,8,19,2,3
2020-08-18,429.67,432.58,419.67,423.67,0,2020,8,18,1,3
2020-08-17,433.97,442.73,422.65,429.53,0,2020,8,17,0,3
2020-08-16,433.35,436.27,415.09,433.79,0,2020,8,16,6,3
2020-08-15,437.56,441.75,429.87,433.35,0,2020,8,15,5,3
2020-08-14,428.68,444.58,423.35,437.4,0,2020,8,14,4,3
2020-08-13,390.84,432.9,379.71,428.74,0,2020,8,13,3,3
2020-08-12,380.06,391.31,367.92,391.02,0,2020,8,12,2,3
2020-08-11,395.89,398.48,370.86,380.38,0,2020,8,11,1,3
2020-08-10,391.04,399.38,391.04,395.89,0,2020,8,10,0,3
2020-08-09,395.31,399.74,385.83,391.12,0,2020,8,9,6,3
2020-08-08,379.55,393.99,377.35,393.99,0,2020,8,8,5,3
2020-08-07,395.23,398.25,367.94,379.51,0,2020,8,7,4,3
2020-08-06,401.58,403.49,392.6,394.96,0,2020,8,6,3,3
2020-08-05,389.71,406.3,386.22,401.59,0,2020,8,5,2,3
2020-08-04,386.16,400.7,382.99,389.88,0,2020,8,4,1,3
2020-08-03,371.13,396.51,369.34,386.3,0,2020,8,3,0,3
2020-08-02,385.55,411.23,357.14,370.67,0,2020,8,2,6,3
2020-08-01,345.8,388.85,343.59,385.2,0,2020,8,1,5,3
2020-07-31,334.63,348.61,329.34,345.55,0,2020,7,31,4,3
2020-07-30,318.14,338.63,315.75,334.59,0,2020,7,30,3,3
2020-07-29,316.56,324.38,313.11,318.19,0,2020,7,29,2,3
2020-07-28,321.83,325.91,307.72,316.66,0,2020,7,28,1,3
